runId,finalCensus,primarySuccessCount,optionalSuccessCount,maxStackHeight,totalAssets,adjacencyBonusTotal,boomRound,limiterMostHit,seed,policyCount,blightStart,blightEnd,blightClearedCount,stackSum,stacksAbove1,top3StackHeights,endgameSurgeRatio,maxSingleRoundGrowth,rewardPark,rewardMarket,rewardClinic,rewardTransit,rewardPolicy,totalSuitGrowth,totalAdjacencyGrowth,totalPolicyGrowth,totalEndgameBonus,blockedByMissionFail,blockedByJobs,blockedByServices,blockedByPotential,policyRewardsEarned,policiesApplied,assetRewardsEarned,assetsPlaced,rewardsWastedOrCapped,prestigeScore,prestigeMult,boomMult,endgameBase,endgameBonus,blightPenalty
4316,216029,6,10,5,10,11,,Potential,1766085207208,0,1,1,1,66,16,5|5|5,0.825,8,2,4,4,0,2,23,11,0,0,10,2,0,2,2,0,10,10,Policy rewards not active (best-effort),50,1.0824053236615536,1,38885,42089,0.18
4317,629672,6,10,5,5,11,8,Potential,1766085207210,1,1,0,2,68,16,5|5|5,1.196,20,2,2,2,0,6,30,11,0,100764.10659899013,7,10,0,7,6,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4892867058564114,1.35,176308,354474,0
4318,402992,7,7,5,7,17,,Potential,1766085207212,1,0,0,1,70,16,5|5|5,1.004,12,1,3,2,3,3,21,17,0,0,4,2,0,5,3,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4915370887644994,1,32239,48086,0
4319,667159,7,8,5,11,16,7,Jobs,1766085207214,1,0,0,1,66,16,5|5|5,1.233,28,5,2,1,3,3,30,16,0,123105.68765081376,4,42,0,0,3,1,11,11,Policy rewards not active (best-effort),100,1.5716912920554462,1,120089,188743,0
4320,968025,6,7,5,8,16,7,Potential,1766085207216,1,0,0,2,66,16,5|5|5,1.503,32,0,5,3,1,2,24,16,0,321913.0288456441,18,2,0,10,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5727568439917765,1,271047,426291,0
4321,188924,6,8,5,6,18,,Jobs,1766085207218,1,1,0,2,70,16,5|5|5,1.003,6,2,1,1,2,4,32,18,0,0,7,79,0,0,4,1,6,6,Policy rewards not active (best-effort),83,1.329317225454007,1,34006,45205,0
4322,531325,6,8,5,9,17,,Potential,1766085207220,0,0,1,1,63,16,5|5|5,0.995,16,2,4,1,2,2,33,17,0,111725.37382096253,17,0,0,19,2,0,9,9,Policy rewards not active (best-effort),70,1.2567931669778136,1,42506,53421,0.18
4323,386603,6,6,5,8,23,5,Potential,1766085207222,1,0,1,1,68,16,5|5|5,0.853,21,2,2,4,0,1,23,23,0,17374.481426130922,15,7,0,17,1,1,8,8,,97,1.491584866152943,1,30928,46132,0.18
4324,725671,4,9,5,3,23,6,Potential,1766085207224,1,1,0,4,69,16,5|5|5,1.288,26,1,1,2,0,3,25,23,0,159664.30586498504,26,0,0,26,3,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,130621,208994,0
4325,434382,4,8,5,6,16,6,Potential,1766085207226,1,1,1,3,71,16,5|5|5,0.9,24,2,1,1,2,1,26,16,0,44498.7548940059,29,17,0,8,1,1,6,6,,86,1.3655861804765164,1,34751,47455,0.18
4326,233893,5,5,5,5,17,,Potential,1766085207228,1,0,0,3,68,16,5|5|5,1.006,9,1,2,2,0,1,28,17,0,0,15,3,0,18,1,1,5,5,,85,1.3471569745337222,1,18711,25207,0
4327,294291,6,10,5,9,18,,Jobs,1766085207230,0,0,1,1,70,16,5|5|5,0.823,19,4,1,3,1,4,29,18,0,0,15,27,0,9,4,0,9,9,Policy rewards not active (best-effort),63,1.19056787495447,1,52972,63067,0.18
4328,329595,7,7,5,10,11,,Potential,1766085207232,1,0,0,1,70,16,5|5|5,1.005,12,1,4,4,1,3,16,11,0,0,4,0,0,5,3,1,10,10,Policy rewards not active (best-effort),87,1.3720347061286329,1,92287,126621,0
4329,436153,7,8,5,9,11,,Potential,1766085207234,1,0,0,1,66,16,5|5|5,1.012,15,0,6,2,3,3,32,11,0,4010.5860349865134,6,2,0,7,3,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.4370629557819807,1,78508,112821,0
4330,755898,6,12,5,12,16,4,Jobs,1766085207236,0,0,1,1,71,16,5|5|5,1.201,24,3,4,3,2,2,35,16,0,289332.11440898,17,20,5,0,2,0,12,12,Policy rewards not active (best-effort),74,1.2982472488921888,1,136062,176642,0.18
4331,267162,6,6,5,9,18,,Potential,1766085207238,0,0,2,0,64,16,5|5|5,0.642,14,1,4,3,1,2,22,18,0,0,11,0,0,14,2,0,9,9,Policy rewards not active (best-effort),56,1.1338141807490834,1,21373,24233,0.36
4332,277763,6,11,5,11,18,,Potential,1766085207240,1,1,0,2,67,16,5|5|5,1.004,12,4,3,3,2,2,23,18,0,0,5,3,0,5,2,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.436190693707971,1,77774,111698,0
4333,203702,4,8,5,4,11,,Potential,1766085207242,1,0,1,3,72,16,5|5|5,0.824,12,1,3,0,0,3,26,11,0,0,24,9,0,18,3,1,4,4,Policy rewards not active (best-effort),71,1.2134912475761614,1,57037,69214,0.18
4334,284861,7,9,5,12,17,,Potential,1766085207244,1,0,0,1,70,16,5|5|5,1.003,10,5,4,3,1,1,21,17,0,0,4,0,0,5,1,1,13,12,Unplaced assets remaining (best-effort),92,1.4331717105609711,1,22789,32661,0
4335,344551,6,9,5,10,11,,None,1766085207246,1,0,0,2,68,16,5|5|5,1.005,13,2,4,3,2,2,29,11,0,0,9,0,0,6,2,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),87,1.3762684784952155,1,96474,132774,0
4336,292365,7,6,5,8,18,,Potential,1766085207248,0,1,0,1,68,16,5|5|5,1.004,8,2,2,3,2,3,21,18,0,0,3,0,0,4,3,0,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),66,1.2214117060345822,1,52626,64278,0
4337,1692154,5,8,5,7,16,4,Potential,1766085207250,0,1,0,3,70,16,5|5|5,2.026,32,0,3,3,3,0,27,16,0,853020.7846017058,13,24,0,1,0,0,9,7,Unplaced assets remaining (best-effort),77,1.3301780987210807,1,135372,180069,0
4338,437037,7,7,5,10,11,,Potential,1766085207252,0,0,0,1,62,16,5|5|5,1.014,19,2,3,2,4,2,21,11,0,4010.5860349865134,4,0,0,5,2,0,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),66,1.220589000925243,1,78667,96020,0
4339,745868,5,9,5,5,10,6,Potential,1766085207254,0,0,0,3,70,16,5|5|5,1.307,20,1,2,0,3,1,23,10,0,172627.7920180436,18,0,0,15,1,0,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),70,1.2609318696999874,1,134256,169288,0
4340,487584,7,7,5,11,9,,Potential,1766085207256,1,0,1,0,70,16,5|5|5,0.953,13,2,5,2,2,3,19,9,0,80143.66663820032,9,0,0,10,3,1,11,11,Policy rewards not active (best-effort),87,1.37005324702617,1,136524,187045,0.18
4341,239083,4,13,5,8,16,6,Potential,1766085207258,0,1,2,2,68,16,5|5|5,0.642,20,2,1,3,2,1,30,16,0,0,28,11,0,28,1,0,8,8,Policy rewards not active (best-effort),48,1.0684052669438093,1,43035,45979,0.36
4342,143222,5,9,5,9,18,,Potential,1766085207260,0,0,1,2,69,16,5|5|5,0.825,6,3,3,2,1,1,29,18,0,0,12,0,0,16,1,0,9,9,Policy rewards not active (best-effort),51,1.0927309968958139,1,11458,15000,0.18
4343,288162,7,8,5,10,11,,Potential,1766085207262,0,0,1,0,70,16,5|5|5,0.823,12,2,2,4,2,3,21,11,0,0,6,3,0,7,3,0,10,10,Policy rewards not active (best-effort),55,1.1224773995526933,1,51869,58222,0.18
4344,365796,6,3,5,6,11,,Potential,1766085207264,1,0,0,2,61,16,5|5|5,1.003,16,1,2,1,2,2,27,11,0,0,8,6,0,11,2,1,6,6,Policy rewards not active (best-effort),85,1.3486377546645645,1,65843,88798,0
4345,921080,6,9,5,9,10,8,Potential,1766085207266,1,1,0,2,72,16,5|5|5,1.463,26,3,1,3,3,3,25,10,0,289332.11440898,10,0,0,12,3,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5154140321558436,1,257902,390828,0
4346,349541,6,10,5,11,10,,Potential,1766085207268,1,0,1,1,67,16,5|5|5,0.825,13,3,3,4,1,2,25,10,0,1323,10,7,0,4,2,1,11,11,Policy rewards not active (best-effort),83,1.3345407088638794,1,27963,37318,0.18
4347,337055,6,7,5,4,11,,Potential,1766085207271,1,1,0,2,65,16,5|5|5,1.005,13,0,1,3,2,3,29,11,0,0,5,0,0,6,3,1,6,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),86,1.3609603885019268,1,60670,82569,0
4348,2119521,8,8,5,11,19,7,Potential,1766085207273,1,0,0,0,73,16,5|5|5,2.277,22,4,2,1,4,5,31,19,0,1184995.5193369067,0,7,0,0,5,1,11,11,Policy rewards not active (best-effort),100,1.6,1,593466,949546,0
4349,410319,7,8,5,10,18,,Potential,1766085207275,1,0,0,1,65,16,5|5|5,1.003,12,1,3,3,4,2,25,18,0,0,4,0,0,5,2,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.515794929991292,1,73857,111952,0
4350,486302,5,9,5,6,10,,Potential,1766085207277,1,0,0,3,69,16,5|5|5,1.056,16,1,2,2,3,1,27,10,0,23259.578737469998,15,0,0,14,1,1,8,6,Unplaced assets remaining (best-effort),91,1.414051960275032,1,38904,55012,0
4351,628475,6,7,5,9,18,5,Potential,1766085207279,0,0,1,1,71,16,5|5|5,1.087,26,2,3,2,4,1,21,18,0,185967.1063524074,17,0,0,8,1,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),73,1.2852757566983197,1,113126,145398,0.18
4352,834265,6,7,5,9,17,5,Potential,1766085207281,0,0,1,1,71,16,5|5|5,1.266,21,1,4,3,1,3,31,17,0,355780.50562851387,11,0,0,13,3,0,9,9,Policy rewards not active (best-effort),73,1.285417306115602,1,150168,193029,0.18
4353,209398,4,10,5,3,18,,Potential,1766085207283,0,1,1,3,73,16,5|5|5,0.823,13,0,2,0,1,2,20,18,0,0,16,0,0,19,2,0,3,3,Policy rewards not active (best-effort),54,1.1166244198392665,1,16752,18706,0.18
4354,1145265,7,10,5,9,17,7,Potential,1766085207284,1,0,0,1,73,16,5|5|5,1.647,29,4,3,2,3,3,33,17,0,445875.48913226865,8,7,0,9,3,1,12,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.507796145121199,1,206148,310829,0
4355,240519,7,8,5,8,11,,Potential,1766085207287,1,0,0,1,68,16,5|5|5,1.003,7,1,4,3,2,3,24,11,0,0,2,0,0,3,3,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),83,1.3291581959541705,1,43293,57543,0
4356,829495,7,4,5,5,16,,Potential,1766085207289,1,0,0,1,61,16,5|5|5,1.382,18,5,0,1,0,3,32,16,0,228172.79276414847,4,0,0,0,3,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5131163312466087,1,66360,100410,0
4357,233093,5,7,5,7,17,,Potential,1766085207291,1,1,0,3,73,16,5|5|5,1.003,7,3,0,3,2,1,19,17,0,0,8,0,0,9,1,1,8,7,Unplaced assets remaining (best-effort),86,1.3599543258235292,1,18647,25359,0
4358,359170,6,6,5,8,11,,Potential,1766085207293,1,0,0,2,70,16,5|5|5,1.005,12,1,3,4,1,2,23,11,0,0,9,0,0,11,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),86,1.3670546249177553,1,64651,88381,0
4359,684921,7,7,5,7,10,,Potential,1766085207295,1,0,0,1,70,16,5|5|5,1.249,17,2,2,2,2,4,27,10,0,134894.9999638608,4,0,0,5,4,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.488219591905758,1,123286,183477,0
4360,1536843,8,8,5,12,11,,Potential,1766085207297,0,0,0,0,71,16,5|5|5,1.925,19,3,5,2,4,2,24,11,0,736487.1842458517,0,2,0,0,2,0,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),76,1.3256300530187202,1,122947,162982,0
4361,437398,7,4,5,8,10,,Potential,1766085207299,1,0,0,1,72,16,5|5|5,1.015,14,1,1,4,3,2,24,10,0,4010.5860349865134,6,0,0,7,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.3972635349577833,1,34992,48893,0
4362,426554,5,10,5,6,18,,Potential,1766085207301,0,0,0,3,69,16,5|5|5,1.007,19,1,3,3,2,0,24,18,0,1323,11,0,0,14,0,0,9,6,Unplaced assets remaining (best-effort),72,1.2795872900882774,1,34124,43665,0
4363,1536972,7,11,5,10,16,7,Potential,1766085207303,1,0,0,1,68,16,5|5|5,1.925,26,2,2,5,2,6,25,16,0,736487.1842458517,4,0,10,0,6,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5404291229803027,1,430352,662927,0
4364,682269,6,9,5,12,18,3,Potential,1766085207305,0,0,2,0,67,16,5|5|5,1.013,30,5,3,3,1,2,34,18,0,390902.7404988706,22,12,0,25,2,0,12,12,Policy rewards not active (best-effort),57,1.1421027365315606,1,122808,140259,0.36
4365,219040,5,6,5,6,18,,Potential,1766085207307,1,1,0,3,69,16,5|5|5,1.006,9,1,2,2,2,1,16,18,0,0,5,0,0,6,1,1,7,6,Unplaced assets remaining (best-effort),85,1.3577215997609002,1,17523,23791,0
4366,786479,6,7,5,4,11,8,Potential,1766085207309,0,0,0,2,73,16,5|5|5,1.344,21,0,2,0,3,3,22,11,0,199675.31664806203,7,3,0,8,3,0,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),73,1.2845682939055592,1,62918,80822,0
4367,344789,6,8,5,8,18,,Jobs,1766085207311,0,0,0,2,73,16,5|5|5,1.006,18,1,1,4,4,1,29,18,0,0,12,51,0,0,1,0,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),68,1.243938939391858,1,62062,77201,0
4368,1277711,5,5,5,2,23,6,Potential,1766085207313,1,0,0,3,71,16,5|5|5,1.745,36,1,0,0,2,5,26,23,0,543387.1613758657,15,0,10,7,5,1,3,2,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5447640147926827,1,357759,552653,0
4369,945825,7,5,5,5,16,,Jobs,1766085207315,0,0,0,1,69,16,5|5|5,1.485,18,1,3,1,2,3,23,16,0,305459.65136341815,5,20,0,0,3,0,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),79,1.352938070838456,1,264831,358300,0
4370,744455,8,9,5,9,11,,Potential,1766085207317,1,0,0,0,67,16,5|5|5,1.305,15,2,3,3,2,7,22,11,0,172627.7920180436,0,0,0,0,7,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5434536174850444,1,134002,206826,0
4371,69080,3,7,5,2,18,,Potential,1766085207319,0,1,2,3,64,16,5|5|5,0.642,7,0,1,1,0,1,26,18,0,0,22,0,0,30,1,0,2,2,Policy rewards not active (best-effort),36,0.9833392473016589,1,12434,15000,0.36
4372,1818227,7,7,5,9,25,4,Potential,1766085207321,1,0,0,1,66,16,5|5|5,2.103,26,5,3,1,1,2,23,25,0,950796.5127801285,7,0,9,8,2,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,509104,814566,0
4373,264136,5,7,5,8,10,8,Potential,1766085207323,1,0,1,2,70,16,5|5|5,0.824,21,0,4,3,1,2,28,10,0,0,14,3,0,19,2,1,8,8,Policy rewards not active (best-effort),75,1.2499859031915121,1,47544,59429,0.18
4374,417257,6,9,5,8,18,7,Potential,1766085207325,1,0,0,2,66,16,5|5|5,1.002,20,0,3,3,3,3,21,18,0,0,8,0,0,10,3,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.509524881339376,1,33381,50389,0
4375,159370,5,10,5,6,18,,Jobs,1766085207327,0,0,0,3,67,16,5|5|5,1.002,7,1,2,1,3,1,34,18,0,0,12,71,0,0,1,0,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),52,1.0951540556539503,1,28687,31417,0
4376,852245,6,7,5,5,11,8,Potential,1766085207330,1,0,0,2,72,16,5|5|5,1.403,24,3,0,2,2,3,23,11,0,242950.1664488138,9,0,0,5,3,1,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5164883092137096,1,153404,232635,0
4377,358333,6,11,5,10,11,,None,1766085207331,0,0,1,1,69,16,5|5|5,0.831,14,2,3,2,3,3,30,11,0,4010.5860349865134,14,0,0,5,3,0,10,10,Policy rewards not active (best-effort),59,1.1582321167048362,1,100333,116209,0.18
4378,403318,6,14,5,12,11,,Potential,1766085207333,0,0,0,2,67,16,5|5|5,1.004,19,1,4,6,4,0,26,11,0,0,9,5,0,11,0,0,15,12,Unplaced assets remaining (best-effort),66,1.2232236052086707,1,32265,39467,0
4379,336180,5,9,5,4,17,,Potential,1766085207335,1,0,0,3,69,16,5|5|5,1.002,18,0,2,1,1,4,28,17,0,0,15,0,0,21,4,1,4,4,Policy rewards not active (best-effort),92,1.430049615078468,1,60512,86535,0
4380,875136,5,8,5,4,11,8,Potential,1766085207337,1,0,0,3,69,16,5|5|5,1.424,30,0,2,1,2,2,26,11,0,258072.58194873488,17,0,0,15,2,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.4111164205961437,1,157524,222285,0
4381,576221,6,8,5,7,18,,Potential,1766085207339,1,1,0,2,72,16,5|5|5,1.142,16,2,2,2,1,4,28,18,0,70509.85764487257,5,2,0,6,4,1,7,7,Policy rewards not active (best-effort),100,1.5586814278568757,1,161342,251481,0
4382,725042,7,8,5,7,18,,Potential,1766085207341,1,0,0,1,70,16,5|5|5,1.287,18,1,4,2,1,5,25,18,0,159664.30586498504,5,2,0,6,5,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,203012,324819,0
4383,307566,7,3,5,8,17,,Jobs,1766085207343,1,0,0,1,66,16,5|5|5,1.005,16,3,1,3,1,1,22,17,0,0,4,38,0,0,1,1,8,8,,90,1.404329046197295,1,24605,34554,0
4384,514201,7,9,5,9,18,,Potential,1766085207345,1,0,0,1,67,16,5|5|5,1.082,15,3,3,3,2,4,24,18,0,36855.62864770472,3,0,0,4,4,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.563459500656316,1,92556,144708,0
4385,45511,3,12,5,6,11,,Jobs,1766085207347,1,0,2,1,67,16,5|5|5,0.643,4,1,3,3,0,1,29,11,0,0,21,51,0,8,1,1,7,6,Unplaced assets remaining (best-effort),55,1.0723818862427024,1,3641,15000,0.36
4386,366682,6,9,5,10,18,,Potential,1766085207349,0,0,0,2,71,16,5|5|5,1.005,15,4,3,3,1,2,26,18,0,0,12,0,0,14,2,0,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),70,1.2599173466329217,1,66003,83158,0
4387,515236,4,8,5,5,25,5,Potential,1766085207352,0,0,1,3,67,16,5|5|5,0.979,28,2,1,1,3,1,28,25,0,100764.10659899013,23,25,0,21,1,0,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),73,1.2904013353293262,1,92742,119674,0.18
4388,306284,6,7,5,8,10,,Potential,1766085207354,0,0,1,1,71,16,5|5|5,0.823,13,1,3,4,1,1,25,10,0,0,15,3,0,7,1,0,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),53,1.1066945264562331,1,24503,27117,0.18
4389,630172,8,7,5,10,11,,Potential,1766085207356,1,0,0,0,72,16,5|5|5,1.197,14,2,3,4,3,3,19,11,0,100764.10659899013,0,3,0,0,3,1,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),98,1.5035392047440403,1,113431,170548,0
4390,396280,6,11,5,6,11,,Potential,1766085207358,1,0,0,2,73,16,5|5|5,1.005,13,1,2,1,3,4,26,11,0,0,8,11,0,5,4,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),91,1.4158587907242617,1,71330,100993,0
4391,204246,7,10,5,9,18,,Potential,1766085207360,1,0,0,1,68,16,5|5|5,1.006,6,3,2,4,1,7,19,18,0,0,2,0,0,2,7,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.4042144526381715,1,57189,80306,0
4392,724232,6,10,5,8,18,7,Potential,1766085207362,1,0,0,2,70,16,5|5|5,1.286,26,1,1,5,2,2,24,18,0,159664.30586498504,9,0,0,11,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,130362,208579,0
4393,458708,7,8,5,12,11,,Potential,1766085207364,1,0,0,1,71,16,5|5|5,1.029,19,3,4,5,0,2,29,11,0,12157.823389288618,4,12,0,0,2,1,12,12,Policy rewards not active (best-effort),93,1.4457342296346203,1,82567,119370,0
4394,410149,6,8,5,6,18,,Jobs,1766085207366,0,0,0,2,69,16,5|5|5,1.003,16,1,3,2,1,2,28,18,0,0,14,33,0,11,2,0,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),62,1.1813584074353047,1,114842,135670,0
4395,292256,6,9,5,7,18,,Jobs,1766085207368,0,0,0,2,66,16,5|5|5,1.003,12,1,3,4,1,2,44,18,0,0,9,63,0,0,2,0,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),57,1.1349332827514385,1,23380,26535,0
4396,307252,5,7,5,5,18,,Jobs,1766085207370,0,1,0,3,69,16,5|5|5,1.004,11,0,0,5,3,0,31,18,0,0,12,42,0,2,0,0,8,5,Unplaced assets remaining (best-effort),57,1.138952790275409,1,24580,27995,0
4397,388978,5,12,5,6,18,8,Potential,1766085207372,1,0,0,3,69,16,5|5|5,1.006,20,1,4,2,0,3,24,18,0,0,11,0,0,15,3,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4894651805289119,1,70016,104286,0
4398,471525,6,10,5,10,11,,Potential,1766085207374,1,0,0,2,65,16,5|5|5,1.041,15,1,5,5,0,2,26,11,0,17374.481426130922,8,7,0,5,2,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.4451656984716577,1,37722,54515,0
4399,49730,4,8,5,8,18,,Jobs,1766085207376,0,0,3,1,65,16,5|5|5,0.462,8,1,4,2,1,0,32,18,0,0,22,98,0,0,0,0,8,8,,25,0.9209401715641198,1,3978,15000,0.54
4400,786465,7,12,5,9,17,6,Jobs,1766085207378,1,0,0,1,68,16,5|5|5,1.344,24,1,3,4,3,6,27,17,0,199675.31664806203,8,26,0,9,6,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,62917,100667,0
4401,459921,5,12,5,6,17,,Potential,1766085207380,1,0,0,3,65,16,5|5|5,1.032,16,1,2,1,3,2,26,17,0,12157.823389288618,12,0,2,17,2,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5121815985401177,1,82786,125187,0
4402,577756,5,6,5,4,10,7,Potential,1766085207381,1,0,0,3,66,16,5|5|5,1.145,30,0,3,1,1,3,38,10,0,70509.85764487257,15,18,0,12,3,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.400354129174186,1,103996,145631,0
4403,182313,5,11,5,11,19,,Potential,1766085207383,0,0,2,1,70,16,5|5|5,0.642,14,1,4,5,1,0,22,19,0,0,18,0,0,23,0,0,11,11,,51,1.0867154975670645,1,14585,15850,0.36
4404,875370,7,10,5,8,18,,Potential,1766085207386,0,0,0,1,67,16,5|5|5,1.424,18,3,1,3,3,4,27,18,0,258072.58194873488,2,0,0,3,4,0,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),84,1.4070315690190516,1,70030,98534,0
4405,559881,6,7,5,7,18,8,Jobs,1766085207388,1,0,0,2,70,16,5|5|5,1.126,32,2,3,2,0,3,29,18,0,61346.26699388644,12,34,0,7,3,1,7,7,Policy rewards not active (best-effort),100,1.5474786716762972,1,100779,155953,0
4406,342040,6,10,5,9,17,,Potential,1766085207390,1,0,1,1,66,16,5|5|5,0.822,14,2,4,2,1,4,22,17,0,0,15,0,0,17,4,1,9,9,Policy rewards not active (best-effort),88,1.3900511060903775,1,61567,85581,0.18
4407,181594,6,10,5,9,17,,Potential,1766085207392,1,1,0,2,70,16,5|5|5,1.003,6,1,1,5,2,3,19,17,0,0,5,0,0,6,3,1,9,9,Policy rewards not active (best-effort),86,1.3640422997210886,1,14528,19817,0
4408,158575,4,8,5,7,10,,Potential,1766085207394,0,0,2,2,67,16,5|5|5,0.641,14,2,3,1,1,1,27,10,0,0,21,18,0,20,1,0,7,7,Policy rewards not active (best-effort),37,0.9874860209704173,1,28544,28187,0.36
4409,1537000,6,8,5,7,18,6,Potential,1766085207396,1,0,0,2,71,16,5|5|5,1.925,26,2,2,1,3,3,29,18,0,736487.1842458517,10,0,0,12,3,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,276660,442656,0
4410,1883715,7,12,5,12,21,3,Potential,1766085207398,1,0,0,1,68,16,5|5|5,2.142,26,0,6,5,3,3,30,21,0,1001162.8439564896,6,7,0,7,3,1,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,339069,542510,0
4411,388305,6,7,5,5,11,,None,1766085207400,1,0,0,2,65,16,5|5|5,1.004,13,4,0,1,0,4,26,11,0,0,10,0,0,5,4,1,5,5,Policy rewards not active (best-effort),88,1.3898648565898832,1,69895,97145,0
4412,66665,4,11,5,6,11,,Potential,1766085207402,1,0,3,1,64,16,5|5|5,0.462,10,0,4,2,0,1,29,11,0,0,22,8,0,23,1,1,6,6,,53,1.0562885448979729,1,12000,15000,0.54
4413,381106,6,7,5,8,9,,Potential,1766085207404,1,0,0,2,69,16,5|5|5,1.004,16,1,3,3,2,1,19,9,0,0,9,2,0,12,1,1,9,8,Unplaced assets remaining (best-effort),86,1.36126282215323,1,68599,93381,0
4414,218404,8,8,5,11,11,,Potential,1766085207406,0,0,0,0,65,16,5|5|5,1.003,8,4,1,4,3,4,20,11,0,0,0,0,0,0,4,0,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),57,1.138420740217297,1,39313,44755,0
4415,1091210,5,9,5,5,16,5,Potential,1766085207408,1,0,0,3,71,16,5|5|5,1.603,32,3,1,1,1,3,32,16,0,408925.17236928677,19,18,0,15,3,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4606415359046294,1,196418,286896,0
4416,647209,6,8,5,6,11,,Potential,1766085207410,1,0,0,2,66,16,5|5|5,1.212,17,3,2,1,2,2,31,11,0,111725.37382096253,11,0,0,14,2,1,8,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.4822739425877622,1,181219,268616,0
4417,544441,7,11,5,11,18,8,Jobs,1766085207412,1,0,0,1,73,16,5|5|5,1.112,29,2,4,5,1,3,35,18,0,52669.578664227694,6,43,0,0,3,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5843682743007144,1,152443,241526,0
